id,paid_enroll,prv_wk_nbr,prv_wk_min,message,binge,complete
43530,0,4,415,1,1,1
43531,0,5,100,1,1,1
43532,1,2,18,1,0,0
43533,0,3,68,1,0,1
43534,1,1,142,1,1,1
43535,1,3,138,1,1,1
43536,0,3,417,1,1,1
43537,1,4,428,1,1,1
43538,1,3,429,1,1,1
43539,0,3,266,1,1,1
43540,0,5,45,1,1,1
43541,0,5,365,1,1,1
43542,1,5,332,1,1,1
43543,0,4,445,1,1,1
43544,0,2,131,1,1,1
43545,0,4,139,1,1,1
43546,0,3,280,1,1,1
43547,1,4,380,1,1,1
43548,1,4,143,1,1,1
43549,1,4,304,1,1,1
43550,1,3,319,1,1,1
43551,1,3,454,1,1,1
43552,1,4,372,1,1,1
43553,1,4,398,1,1,1
43554,0,3,434,1,1,1
43555,1,3,424,1,1,1
43556,0,4,452,1,1,1
43557,1,4,275,1,1,1
43558,1,2,396,1,1,1
43559,0,4,340,1,1,1
43560,1,3,312,1,1,1
43561,0,4,270,1,1,1
43562,0,4,229,1,1,1
43563,1,5,44,1,0,0
43564,1,5,376,1,1,1
43565,1,3,131,1,1,1
43566,1,5,89,1,1,0
43567,1,2,229,1,1,1
43568,0,5,286,1,1,1
43569,0,3,173,1,1,1
43570,0,1,173,1,1,1
43571,1,3,287,1,1,1
43572,0,5,466,1,1,1
43573,1,7,157,1,1,1
43574,1,2,124,1,1,1
43575,1,4,442,1,1,1
43576,1,4,208,1,1,1
43577,1,4,223,1,1,1
43578,1,2,328,1,1,1
43579,1,4,79,1,0,1
43580,1,4,242,1,1,1
43581,1,1,58,1,1,0
43582,0,3,196,1,1,1
43583,1,1,137,1,1,1
43584,1,3,388,1,1,1
43585,0,2,424,1,1,1
43586,1,2,453,1,1,1
43587,1,2,114,1,1,1
43588,1,3,167,1,1,1
43589,1,4,11,1,0,0
43590,1,5,439,1,1,1
43591,1,1,244,1,1,1
43592,1,5,349,1,1,1
43593,1,7,403,1,1,1
43594,1,2,405,1,1,1
43595,1,2,221,1,1,1
43596,0,2,299,1,1,1
43597,1,4,431,1,1,1
43598,0,5,139,1,1,1
43599,0,3,297,1,1,1
43600,1,2,43,1,0,0
43601,1,2,198,1,1,1
43602,0,1,340,1,1,1
43603,0,2,11,1,1,0
43604,1,4,317,1,1,1
43605,1,2,379,1,1,1
43606,1,3,237,1,1,1
43607,0,2,234,1,1,1
43608,1,4,158,1,1,1
43609,1,5,192,1,1,1
43610,1,5,403,1,1,1
43611,0,3,326,1,1,1
43612,1,3,57,1,1,1
43613,0,3,201,1,1,1
43614,0,1,437,1,1,1
43615,0,2,134,1,1,1
43616,1,4,63,1,0,0
43617,0,4,286,1,1,1
43618,0,4,154,1,1,1
43619,1,7,136,1,1,1
43620,1,4,171,1,1,1
43621,1,4,430,1,1,1
43622,0,7,115,1,1,1
43623,0,3,160,1,1,1
43624,1,2,394,1,1,1
43625,1,5,110,1,1,1
43626,1,3,91,1,1,1
43627,0,4,68,1,0,1
43628,0,4,457,1,1,1
43629,0,4,117,1,1,1
43630,1,7,109,1,1,1
43631,0,7,308,1,1,1
43632,1,3,369,1,1,1
43633,1,7,426,1,1,1
43634,0,5,108,1,0,1
43635,0,1,38,1,0,0
43636,0,4,131,1,1,1
43637,1,3,204,1,1,1
43638,1,3,457,1,1,1
43639,1,5,369,1,1,1
43640,1,3,102,1,1,1
43641,1,1,386,1,1,1
43642,1,3,363,1,1,1
43643,1,2,449,1,1,1
43644,1,1,450,1,1,1
43645,1,4,35,1,0,1
43646,0,4,392,1,1,1
43647,0,3,444,1,1,1
43648,0,2,166,1,1,1
43649,0,5,202,1,1,1
43650,1,4,433,1,1,1
43651,1,4,172,1,1,1
43652,1,4,172,1,1,1
43653,1,5,117,1,1,1
43654,1,3,102,1,1,1
43655,1,4,259,1,1,1
43656,1,4,213,1,1,1
43657,1,3,438,1,1,1
43658,1,4,311,1,1,1
43659,1,7,270,1,1,1
43660,1,2,293,1,1,1
43661,0,4,191,1,1,1
43662,0,3,341,1,1,1
43663,1,7,26,1,1,0
43664,1,2,389,1,1,1
43665,1,3,64,1,1,0
43666,0,7,333,1,1,1
43667,0,4,343,1,1,1
43668,0,3,318,1,1,1
43669,1,5,322,1,1,1
43670,0,3,262,1,1,1
43671,1,2,40,1,0,0
43672,0,5,396,1,1,1
43673,0,3,260,1,1,1
43674,1,4,356,1,1,1
43675,0,2,143,1,1,1
43676,0,3,394,1,1,1
43677,1,1,342,1,1,1
43678,1,3,422,1,1,1
43679,1,4,243,1,1,1
43680,1,4,360,1,1,1
43681,0,1,83,1,1,1
43682,0,3,402,1,1,1
43683,0,3,479,1,0,1
43684,1,4,56,1,1,0
43685,0,3,454,1,1,1
43686,0,4,71,1,1,0
43687,1,5,23,1,1,0
43688,1,4,227,1,1,1
43689,1,4,56,1,1,1
43690,0,3,407,1,1,1
43691,0,5,219,1,0,1
43692,0,2,93,1,1,1
43693,0,2,420,1,1,1
43694,1,5,241,1,1,1
43695,1,3,52,1,0,1
43696,0,7,87,1,1,1
43697,1,2,120,1,1,1
43698,1,4,431,1,1,1
43699,0,3,115,1,1,1
43700,0,3,301,1,1,1
43701,0,4,109,1,1,1
43702,1,4,370,1,1,1
43703,1,2,136,1,1,1
43704,1,5,275,1,1,1
43705,0,2,24,1,0,0
43706,0,7,199,1,1,1
43707,1,4,193,1,1,1
43708,0,7,56,1,0,1
43709,0,5,130,1,1,1
43710,0,3,12,1,1,0
43711,1,5,153,1,1,1
43712,0,3,435,1,1,1
43713,1,4,91,1,0,1
43714,0,2,435,1,1,1
43715,0,3,429,1,1,1
43716,1,7,373,1,1,1
43717,1,3,55,1,0,1
43718,1,5,469,1,1,1
43719,0,2,210,1,1,1
43720,0,5,35,1,0,1
43721,1,3,17,1,0,0
43722,1,2,279,1,1,1
43723,1,5,120,1,1,1
43724,1,3,40,1,0,1
43725,1,4,149,1,1,1
43726,1,4,390,1,1,1
43727,0,2,125,1,1,1
43728,1,2,340,1,1,1
43729,1,4,176,1,1,1
43730,0,4,219,1,1,1
43731,1,5,126,1,1,1
43732,1,5,173,1,1,1
43733,1,4,379,1,1,1
43734,0,3,203,1,1,1
43735,0,2,134,1,1,1
43736,1,3,65,1,1,1
43737,1,3,470,1,1,1
43738,1,2,229,1,1,1
43739,0,4,434,1,1,1
43740,1,2,199,1,1,1
43741,1,2,155,1,1,1
43742,1,5,473,1,0,1
43743,1,1,428,1,1,1
43744,0,2,274,1,1,1
43745,1,5,427,1,1,1
43746,1,4,404,1,1,1
43747,1,5,276,1,1,1
43748,0,3,410,1,1,1
43749,0,2,290,1,1,1
43750,1,4,118,1,1,1
43751,0,2,15,1,1,0
43752,1,2,128,1,1,1
43753,1,3,372,1,1,1
43754,1,4,244,1,1,1
43755,0,7,259,1,1,1
43756,1,2,176,1,1,1
43757,1,4,139,1,1,1
43758,1,2,96,1,1,1
43759,0,2,25,1,1,0
43760,1,4,20,1,1,1
43761,1,7,378,1,1,1
43762,1,3,422,1,1,1
43763,1,4,246,1,1,1
43764,0,4,151,1,1,1
43765,0,4,17,1,0,1
43766,1,4,64,1,1,1
43767,1,1,438,1,1,1
43768,0,5,80,1,1,0
43769,1,3,392,1,1,1
43770,1,3,336,1,1,1
43771,1,4,221,1,1,1
43772,1,1,40,1,0,0
43773,0,2,229,1,1,1
43774,0,1,38,1,0,1
43775,1,5,279,1,1,1
43776,0,2,418,1,1,1
43777,1,3,298,1,1,1
43778,0,4,373,1,1,1
43779,0,3,377,1,1,1
43780,1,3,257,1,1,1
43781,1,5,135,1,1,1
43782,0,3,430,1,1,1
43783,1,4,299,1,1,1
43784,0,5,332,1,1,1
43785,1,3,15,1,0,0
43786,1,5,27,1,1,0
43787,1,3,294,1,1,1
43788,1,4,223,1,1,1
43789,1,5,111,1,1,1
43790,1,3,49,1,0,1
43791,1,7,250,1,1,1
43792,1,5,393,1,1,1
43793,1,4,460,1,1,1
43794,1,2,384,1,1,1
43795,1,5,386,1,1,1
43796,1,2,22,1,0,1
43797,0,7,297,1,1,1
43798,1,5,381,1,1,1
43799,1,4,338,1,1,1
43800,1,5,397,1,1,1
43801,1,2,349,1,1,1
43802,1,2,341,1,1,1
43803,1,5,400,1,1,1
43804,1,3,170,1,1,1
43805,1,4,352,1,1,1
43806,1,4,14,1,1,0
43807,0,3,62,1,1,1
43808,1,4,262,1,1,1
43809,0,5,426,1,1,1
43810,0,2,216,1,1,1
43811,1,2,97,1,1,1
43812,0,4,255,1,1,1
43813,1,5,427,1,1,1
43814,0,4,20,1,0,0
43815,1,2,229,1,1,1
43816,0,3,118,1,1,1
43817,1,5,420,1,1,1
43818,1,5,245,1,1,1
43819,1,4,270,1,1,1
43820,0,1,277,1,1,1
43821,1,5,416,1,1,1
43822,0,3,301,1,1,1
43823,1,4,15,1,0,0
43824,0,5,140,1,1,1
43825,1,2,470,1,1,1
43826,0,4,388,1,1,1
43827,1,4,92,1,1,1
43828,1,5,185,1,1,1
43829,0,2,87,1,1,1
43830,0,4,435,1,1,1
43831,0,5,88,1,1,1
43832,0,2,304,1,1,1
43833,0,4,308,1,1,1
43834,1,4,437,1,1,1
43835,1,1,76,1,0,1
43836,1,2,105,1,1,1
43837,0,3,62,1,1,0
43838,1,4,204,1,1,1
43839,1,5,246,1,1,1
43840,0,2,275,1,1,1
43841,0,2,303,1,1,1
43842,1,5,121,1,1,1
43843,0,4,168,1,1,1
43844,1,3,63,1,0,1
43845,1,3,98,1,1,1
43846,0,3,205,1,1,1
43847,0,4,242,1,1,1
43848,1,4,413,1,1,1
43849,1,5,223,1,1,1
43850,1,5,371,1,1,1
43851,1,2,97,1,1,1
43852,1,5,430,1,1,1
43853,0,4,381,1,1,1
43854,1,4,253,1,1,1
43855,0,2,315,1,1,1
43856,0,1,410,1,1,1
43857,0,5,29,1,1,1
43858,1,4,300,1,1,1
43859,0,5,469,1,1,1
43860,1,4,53,1,1,1
43861,1,4,183,1,1,1
43862,1,1,344,1,1,1
43863,1,2,137,1,1,1
43864,1,5,75,1,1,1
43865,1,3,106,1,1,1
43866,1,7,374,1,1,1
43867,1,1,247,1,1,1
43868,1,2,459,1,1,1
43869,1,5,153,1,1,1
43870,1,5,150,1,1,1
43871,1,2,145,1,1,1
43872,1,5,120,1,1,1
43873,1,3,261,1,1,1
43874,1,2,375,1,1,1
43875,0,3,83,1,1,1
43876,0,3,341,1,1,1
43877,0,3,130,1,1,1
43878,1,2,197,1,1,1
43879,1,5,323,1,1,1
43880,1,3,188,1,1,1
43881,0,3,17,1,0,0
43882,0,3,39,1,0,0
43883,0,2,95,1,1,1
43884,1,2,395,1,1,1
43885,1,2,145,1,1,1
43886,1,2,77,1,1,1
43887,0,4,424,1,1,1
43888,1,3,159,1,1,1
43889,0,5,162,1,1,1
43890,1,4,302,1,1,1
43891,1,3,238,1,1,1
43892,1,5,171,1,1,1
43893,1,3,422,1,1,1
43894,0,7,203,1,1,1
43895,0,5,221,1,1,1
43896,1,3,267,1,1,1
43897,1,4,462,1,1,1
43898,1,1,461,1,1,1
43899,1,2,325,1,1,1
43900,1,4,186,1,1,1
43901,1,7,287,1,1,1
43902,1,1,437,1,1,1
43903,0,7,34,1,1,0
43904,0,3,301,1,1,1
43905,1,3,237,1,1,1
43906,0,3,49,1,0,1
43907,1,4,65,1,1,0
43908,0,5,234,1,1,1
43909,0,5,151,1,1,1
43910,0,2,277,1,1,1
43911,1,2,398,1,1,1
43912,1,5,117,1,1,1
43913,1,4,66,1,1,0
43914,1,2,121,1,1,1
43915,1,3,285,1,1,1
43916,1,3,214,1,1,1
43917,0,5,309,1,1,1
43918,0,7,335,1,1,1
43919,1,2,413,1,1,1
43920,1,2,252,1,1,1
43921,1,2,218,1,1,1
43922,0,5,452,1,1,1
43923,1,3,28,1,0,0
43924,1,5,83,1,1,0
43925,1,2,69,1,1,1
43926,0,2,186,1,1,1
43927,1,2,420,1,1,1
43928,0,5,215,1,1,1
43929,0,4,72,1,1,1
43930,0,2,343,1,1,1
43931,1,4,178,1,1,1
43932,0,4,193,1,1,1
43933,0,5,237,1,1,1
43934,1,2,403,1,1,1
43935,1,2,78,1,1,1
43936,0,3,201,1,1,1
43937,0,5,265,1,1,1
43938,0,2,311,1,1,1
43939,1,7,59,1,1,1
43940,0,2,375,1,1,1
43941,1,5,75,1,1,1
43942,1,2,16,1,1,0
43943,0,4,403,1,1,1
43944,0,5,224,1,1,1
43945,1,2,361,1,1,1
43946,0,3,322,1,1,1
43947,0,3,479,1,0,1
43948,0,4,286,1,1,1
43949,1,2,20,1,1,0
43950,0,4,232,1,1,1
43951,1,2,407,1,1,1
43952,0,2,36,1,0,0
43953,0,2,245,1,1,1
43954,1,1,404,1,1,1
43955,1,4,26,1,1,1
43956,0,7,466,1,1,1
43957,1,1,85,1,1,1
43958,0,4,27,1,0,1
43959,0,4,63,1,0,1
43960,1,4,191,1,1,1
43961,0,2,223,1,1,1
43962,0,4,135,1,1,1
43963,1,4,412,1,1,1
43964,1,4,277,1,1,1
43965,0,7,173,1,1,1
43966,1,4,99,1,1,1
43967,1,3,134,1,1,1
43968,1,4,362,1,1,1
43969,1,5,201,1,1,1
43970,1,4,49,1,0,0
43971,1,4,42,1,0,1
43972,0,4,105,1,1,1
43973,1,2,461,1,1,1
43974,1,4,403,1,1,1
43975,1,5,279,1,1,1
43976,0,5,300,1,1,1
43977,0,1,423,1,1,1
43978,1,5,292,1,1,1
43979,1,1,355,1,1,1
43980,0,5,386,1,1,1
43981,0,2,92,1,1,1
43982,1,2,434,1,1,1
43983,1,4,447,1,1,1
43984,1,4,385,1,1,1
43985,1,2,453,1,1,1
43986,0,4,21,1,0,1
43987,0,3,297,1,1,1
43988,1,4,338,1,1,1
43989,1,5,154,1,1,1
43990,0,3,79,1,0,1
43991,1,5,386,1,1,1
43992,1,3,363,1,1,1
43993,0,2,304,1,1,1
43994,0,2,197,1,1,1
43995,0,2,254,1,1,1
43996,0,5,417,1,1,1
43997,1,4,94,1,1,1
43998,1,5,73,1,1,1
43999,0,4,309,1,1,1
44000,0,3,293,1,1,1
44001,0,2,78,1,1,1
44002,1,3,260,1,1,1
44003,1,4,236,1,1,1
44004,1,4,427,1,1,1
44005,0,2,181,1,1,1
44006,1,4,280,1,1,1
44007,1,7,415,1,1,1
44008,1,5,352,1,1,1
44009,1,5,282,1,1,1
44010,1,2,355,1,1,1
44011,1,2,43,1,0,0
44012,1,5,216,1,1,1
44013,1,4,45,1,0,0
44014,1,4,299,1,1,1
44015,1,2,368,1,1,1
44016,0,4,111,1,1,1
44017,1,4,177,1,1,1
44018,1,3,41,1,0,1
44019,1,5,472,1,0,1
44020,1,2,410,1,1,1
44021,1,5,434,1,1,1
44022,1,2,175,1,1,1
44023,1,4,90,1,1,1
44024,0,1,436,1,1,1
44025,0,1,344,1,1,1
44026,1,5,191,1,1,1
44027,1,2,85,1,1,1
44028,0,3,138,1,1,1
44029,1,1,304,1,1,1
44030,1,5,449,1,1,1
44031,1,3,241,1,1,1
44032,0,4,48,1,0,0
44033,0,5,181,1,1,1
44034,0,5,96,1,1,1
44035,0,2,476,1,1,1
44036,1,1,91,1,1,0
44037,1,3,239,1,1,1
44038,0,4,142,1,1,1
44039,0,7,261,1,1,1
44040,1,5,51,1,1,1
44041,0,3,206,1,1,1
44042,1,2,411,1,1,1
44043,0,3,305,1,1,1
44044,0,3,322,1,1,1
44045,1,4,237,1,1,1
44046,0,5,119,1,1,1
44047,1,2,71,1,1,1
44048,1,3,324,1,1,1
44049,1,3,85,1,1,1
44050,1,5,454,1,1,1
44051,1,4,367,1,1,1
44052,0,5,300,1,1,1
44053,0,3,192,1,1,1
44054,1,2,443,1,1,1
44055,1,4,219,1,1,1
44056,0,2,45,1,0,0
44057,1,4,173,1,1,1
44058,1,1,286,1,1,1
44059,1,7,220,1,1,1
44060,0,4,413,1,1,1
44061,0,5,309,1,1,1
44062,1,7,42,1,0,0
44063,1,2,264,1,1,1
44064,1,5,302,1,1,1
44065,0,5,465,1,1,1
44066,1,5,99,1,1,1
44067,1,3,234,1,1,1
44068,1,7,103,1,1,1
44069,1,5,61,1,1,0
44070,0,3,53,1,0,0
44071,0,4,421,1,1,1
44072,0,3,286,1,1,1
44073,1,3,292,1,1,1
44074,0,3,57,1,0,0
44075,0,4,20,1,0,0
44076,1,1,26,1,0,0
44077,1,3,323,1,1,1
44078,0,2,445,1,1,1
44079,1,3,50,1,1,0
44080,1,3,312,1,1,1
44081,0,3,75,1,1,1
44082,1,4,445,1,1,1
44083,0,2,469,1,1,1
44084,0,5,393,1,1,1
44085,0,5,81,1,0,1
44086,1,4,348,1,1,1
44087,0,4,203,1,1,1
44088,1,4,100,1,1,0
44089,1,3,25,1,0,0
44090,0,5,32,1,0,1
44091,0,5,114,1,1,0
44092,0,3,357,1,1,1
44093,1,4,472,1,0,1
44094,1,4,320,1,1,1
44095,1,4,221,1,1,1
44096,0,5,437,1,1,1
44097,0,5,336,1,1,1
44098,1,2,195,1,1,1
44099,1,5,73,1,0,0
44100,1,5,218,1,1,1
44101,0,4,59,1,1,0
44102,1,5,212,1,1,1
44103,0,4,197,1,1,1
44104,0,5,171,1,1,1
44105,1,4,386,1,1,1
44106,1,4,54,1,0,0
44107,0,3,50,1,1,0
44108,0,2,408,1,1,1
44109,0,2,154,1,1,1
44110,1,3,181,1,1,1
44111,0,2,312,1,1,1
44112,0,3,138,1,1,1
44113,1,3,315,1,1,1
44114,1,7,422,1,1,1
44115,1,3,145,1,1,1
44116,1,4,40,1,1,0
44117,1,2,100,1,1,1
44118,1,2,321,1,1,1
44119,1,2,300,1,1,1
44120,1,4,78,1,1,1
44121,0,4,224,1,1,1
44122,0,5,334,1,1,1
44123,0,3,223,1,1,1
44124,0,7,40,1,1,0
44125,1,2,382,1,1,1
44126,1,3,399,1,1,1
44127,1,3,213,1,1,1
44128,0,5,122,1,1,1
44129,0,4,25,1,1,0
44130,1,5,372,1,1,1
44131,1,7,360,1,1,1
44132,1,3,342,1,1,1
44133,1,5,431,1,1,1
44134,1,2,191,1,1,1
44135,1,3,36,1,0,0
44136,1,3,258,1,1,1
44137,0,2,26,1,0,0
44138,0,4,52,1,0,1
44139,0,5,365,1,1,1
44140,0,5,332,1,1,1
44141,1,5,244,1,1,1
44142,0,5,114,1,1,1
44143,1,3,71,1,1,1
44144,1,4,419,1,1,1
44145,1,2,31,1,0,0
44146,0,4,203,1,1,1
44147,1,5,147,1,1,1
44148,1,3,223,1,1,1
44149,1,4,338,1,1,1
44150,1,5,365,1,1,1
44151,1,2,412,1,1,1
44152,1,4,322,1,1,1
44153,0,4,110,1,1,1
44154,1,5,159,1,1,1
44155,1,1,204,1,1,1
44156,0,3,419,1,1,1
44157,0,5,18,1,0,1
44158,0,7,32,1,1,0
44159,1,3,425,1,1,1
44160,1,5,223,1,1,1
44161,1,4,114,1,1,1
44162,0,3,453,1,1,1
44163,0,4,411,1,1,1
44164,1,2,28,1,1,0
44165,1,5,474,1,0,1
44166,1,4,388,1,1,1
44167,1,5,52,1,1,1
44168,1,5,300,1,1,1
44169,1,5,264,1,1,1
44170,1,3,34,1,0,0
44171,1,3,310,1,1,1
44172,0,2,259,1,1,1
44173,0,7,216,1,1,1
44174,1,2,174,1,1,1
44175,1,5,314,1,1,1
44176,1,4,121,1,1,1
44177,1,2,479,1,0,1
44178,1,5,35,1,1,0
44179,1,2,436,1,1,1
44180,1,2,338,1,1,1
44181,1,4,419,1,1,1
44182,0,5,320,1,1,1
44183,1,3,236,1,1,1
44184,0,3,268,1,1,1
44185,0,3,179,1,1,1
44186,0,5,290,1,1,1
44187,0,2,232,1,1,1
44188,0,5,356,1,1,1
44189,1,5,165,1,1,1
44190,0,1,105,1,1,1
44191,1,5,287,1,1,1
44192,0,2,285,1,1,1
44193,0,3,431,1,1,1
44194,1,2,301,1,1,1
44195,1,1,325,1,1,1
44196,0,4,389,1,1,1
44197,1,7,401,1,1,1
44198,1,3,126,1,1,1
44199,1,2,309,1,1,1
44200,0,4,373,1,1,1
44201,0,2,25,1,0,0
44202,1,4,390,1,1,1
44203,1,2,293,1,1,1
44204,0,2,231,1,1,1
44205,0,3,268,1,1,1
44206,0,5,467,1,1,1
44207,1,3,81,1,1,1
44208,1,3,14,1,0,0
44209,1,3,20,1,0,0
44210,1,2,266,1,1,1
44211,0,4,50,1,0,0
44212,1,7,138,1,1,1
44213,0,3,48,1,0,1
44214,0,3,38,1,1,0
44215,1,2,238,1,1,1
44216,1,7,148,1,1,1
44217,1,3,465,1,1,1
44218,0,3,230,1,1,1
44219,1,5,77,1,1,1
44220,1,3,203,1,1,1
44221,1,3,408,1,1,1
44222,0,5,473,1,1,1
44223,0,2,179,1,1,1
44224,0,7,64,1,0,1
44225,0,2,331,1,1,1
44226,1,3,20,1,0,1
44227,1,5,423,1,1,1
44228,1,4,334,1,1,1
44229,1,3,178,1,1,1
44230,1,2,38,1,1,0
44231,1,3,33,1,1,0
44232,1,4,463,1,1,1
44233,1,5,461,1,1,1
44234,1,3,404,1,1,1
44235,0,5,316,1,1,1
44236,1,4,431,1,1,1
44237,1,4,41,1,1,0
44238,1,3,331,1,1,1
44239,1,3,256,1,1,1
44240,1,5,390,1,1,1
44241,0,4,219,1,1,1
44242,1,2,137,1,1,1
44243,0,2,293,1,1,1
44244,0,7,471,1,0,1
44245,0,2,75,1,1,0
44246,1,4,124,1,1,1
44247,1,2,42,1,0,1
44248,0,4,329,1,1,1
44249,1,2,192,1,1,1
44250,1,4,244,1,1,1
44251,1,2,476,1,0,1
44252,0,5,438,1,1,1
44253,0,3,18,1,1,0
44254,0,3,136,1,1,1
44255,0,5,84,1,1,1
44256,0,4,468,1,1,1
44257,1,3,438,1,1,1
44258,1,7,136,1,1,1
44259,1,5,64,1,1,1
44260,1,2,45,1,0,1
44261,0,3,389,1,1,1
44262,1,4,27,1,1,0
44263,1,4,272,1,1,1
44264,0,2,143,1,1,1
44265,1,5,179,1,1,1
44266,0,3,122,1,1,0
44267,0,4,397,1,1,1
44268,0,3,298,1,1,1
44269,0,4,86,1,1,0
44270,1,3,197,1,1,1
44271,1,3,119,1,1,1
44272,0,4,276,1,1,1
44273,0,3,463,1,1,1
44274,1,2,163,1,1,1
44275,1,4,195,1,1,1
44276,1,5,341,1,1,1
44277,0,2,303,1,1,1
44278,0,3,60,1,1,0
44279,1,4,375,1,1,1
44280,1,4,165,1,1,1
44281,1,5,308,1,1,1
44282,1,7,422,1,1,1
44283,1,4,95,1,1,1
44284,1,4,406,1,1,1
44285,1,5,263,1,1,1
44286,1,4,436,1,1,1
44287,1,5,382,1,1,1
44288,1,4,363,1,1,1
44289,0,3,373,1,1,1
44290,1,3,210,1,1,1
44291,1,3,390,1,1,1
44292,1,3,98,1,1,1
44293,1,5,76,1,0,1
44294,1,3,41,1,0,0
44295,1,5,313,1,1,1
44296,1,4,164,1,1,1
44297,1,4,343,1,1,1
44298,1,4,454,1,1,1
44299,0,4,426,1,1,1
44300,1,4,146,1,1,1
44301,1,3,64,1,1,0
44302,0,3,394,1,1,1
44303,0,3,156,1,1,1
44304,1,2,475,1,0,1
44305,0,5,340,1,1,1
44306,1,3,149,1,1,1
44307,1,3,289,1,1,1
44308,0,4,351,1,1,1
44309,0,5,276,1,1,1
44310,1,2,216,1,1,1
44311,1,2,226,1,1,1
44312,1,3,303,1,1,1
44313,1,4,394,1,1,1
44314,0,4,59,1,0,0
44315,0,4,82,1,1,1
44316,0,3,155,1,1,1
44317,0,3,386,1,1,1
44318,1,4,146,1,1,1
44319,0,7,312,1,1,1
44320,1,5,61,1,0,1
44321,0,2,387,1,1,1
44322,1,3,339,1,1,1
44323,0,5,265,1,1,1
44324,1,5,87,1,1,1
44325,1,2,382,1,1,1
44326,0,7,355,1,1,1
44327,0,2,195,1,1,1
44328,1,2,89,1,1,1
44329,1,2,206,1,1,1
44330,0,1,350,1,1,1
44331,1,1,427,1,1,1
44332,1,4,91,1,1,1
44333,1,5,133,1,1,1
44334,1,7,153,1,1,1
44335,0,3,381,1,1,1
44336,0,4,434,1,1,1
44337,0,5,57,1,1,0
44338,1,3,163,1,1,1
44339,0,4,107,1,1,1
44340,1,3,92,1,0,1
44341,0,3,131,1,1,1
44342,1,4,340,1,1,1
44343,1,3,408,1,1,1
44344,0,5,202,1,1,1
44345,0,2,94,1,1,0
44346,1,4,349,1,1,1
44347,1,3,447,1,1,1
44348,1,4,92,1,1,1
44349,1,3,44,1,1,0
44350,0,5,326,1,1,1
44351,1,3,203,1,1,1
44352,1,2,118,1,1,1
44353,0,7,398,1,1,1
44354,1,3,110,1,1,1
44355,1,4,41,1,0,1
44356,1,4,143,1,1,1
44357,1,2,317,1,1,1
44358,0,5,358,1,1,1
44359,0,5,281,1,1,1
44360,1,3,425,1,1,1
44361,0,7,223,1,1,1
44362,1,5,412,1,1,1
44363,1,1,109,1,1,1
44364,0,3,294,1,1,1
44365,0,2,83,1,1,0
44366,1,5,448,1,1,1
44367,1,5,305,1,1,1
44368,1,4,404,1,1,1
44369,1,3,442,1,1,1
44370,0,5,179,1,1,1
44371,1,3,177,1,1,1
44372,0,4,286,1,1,1
44373,1,4,302,1,1,1
44374,1,4,325,1,1,1
44375,1,4,207,1,1,1
44376,1,5,127,1,1,1
44377,1,5,341,1,1,1
44378,0,2,57,1,1,1
44379,1,3,174,1,1,1
44380,0,1,415,1,1,1
44381,1,5,11,1,0,0
44382,0,7,127,1,1,1
44383,1,2,162,1,1,1
44384,1,4,136,1,1,1
44385,1,4,408,1,1,1
44386,1,3,225,1,1,1
44387,1,5,73,1,1,0
44388,1,4,205,1,1,1
44389,1,1,417,1,1,1
44390,1,3,461,1,1,1
44391,1,3,399,1,1,1
44392,0,4,198,1,1,1
44393,1,2,65,1,1,1
44394,1,7,290,1,1,1
44395,1,4,164,1,1,1
44396,1,2,231,1,1,1
44397,1,3,247,1,1,1
44398,0,2,447,1,1,1
44399,0,4,177,1,1,1
44400,1,3,201,1,1,1
44401,0,3,450,1,1,1
44402,1,3,378,1,1,1
44403,1,4,322,1,1,1
44404,1,2,192,1,1,1
44405,0,1,371,1,1,1
44406,1,3,123,1,1,1
44407,0,2,369,1,1,1
44408,1,3,418,1,1,1
44409,1,5,162,1,1,1
44410,0,1,301,1,1,1
44411,1,4,21,1,1,0
44412,1,3,301,1,1,1
44413,0,2,396,1,1,1
44414,0,5,160,1,1,1
44415,0,2,340,1,1,1
44416,1,5,265,1,1,1
44417,1,3,73,1,1,0
44418,1,3,346,1,1,1
44419,1,5,179,1,1,1
44420,1,3,144,1,1,1
44421,1,2,199,1,1,1
44422,0,4,87,1,1,1
44423,1,5,442,1,1,1
44424,1,5,465,1,1,1
44425,0,5,357,1,1,1
44426,1,3,157,1,1,1
44427,0,4,39,1,1,0
44428,1,2,230,1,1,1
44429,1,5,253,1,1,1
44430,1,4,467,1,1,1
44431,1,4,320,1,1,1
44432,1,2,245,1,1,1
44433,0,2,118,1,1,1
44434,0,4,197,1,1,1
44435,1,5,375,1,1,1
44436,1,5,41,1,1,0
44437,1,3,433,1,1,1
44438,1,4,252,1,1,1
44439,1,3,68,1,1,1
44440,1,4,320,1,1,1
44441,1,3,53,1,1,1
44442,0,3,323,1,1,1
44443,1,5,367,1,1,1
44444,0,4,112,1,1,1
44445,1,3,391,1,1,1
44446,1,2,127,1,1,1
44447,1,3,330,1,1,1
44448,1,3,167,1,1,1
44449,0,3,424,1,1,1
44450,0,2,60,1,0,0
44451,1,2,471,1,1,1
44452,0,7,179,1,1,1
44453,1,3,79,1,1,1
44454,0,4,295,1,1,1
44455,1,2,380,1,1,1
44456,1,4,460,1,1,1
44457,0,4,152,1,1,1
44458,1,3,313,1,1,1
44459,1,5,435,1,1,1
44460,1,5,349,1,1,1
